
2015;8;ARGENTINA;96151900;536,9728;KN
2015;8;CANADA;96151900;395,8696;KN
2015;8;CHINA;96151900;40667,4129;KN
2015;8;ITALIA;96151900;6,39;KN
2015;8;PERU;96151900;20,9139;KN
2015;8;VARIOS;96151900;18,7692;KN
2015;8;ARGENTINA;96151100;398,1215;KN
2015;8;CHINA;96151100;32258,6937;KN
2015;8;ESPANA;96151100;4340;KN
2015;8;INDONESIA;96151100;163,0231;KN
2015;8;MEXICO;96151100;777,1428;KN
2015;8;PANAMA;96151100;549,57;KN
2015;8;U.S.A.;96151100;34,5545;KN
2015;8;VARIOS;96151100;2,9615;KN
2015;8;CHINA;96140000;21745,5137;KN
2015;8;DINAMARCA;96140000;4;KN
2015;8;ESPANA;96140000;16,4538;KN
2015;8;HOLANDA;96140000;43,7692;KN
2015;8;INDIA;96140000;67,5;KN
2015;8;ITALIA;96140000;1;KN
2015;8;P. DESCONOCIDO;96140000;93;KN
2015;8;PERU;96140000;70;KN
2015;8;U.S.A.;96140000;2;KN
2015;8;VARIOS;96140000;34,423;KN
2015;8;MEXICO;96139000;2,5923;KN
2015;8;VARIOS;96139000;0,4077;KN
2015;8;ALEMANIA;96138000;17;U
2015;8;BRASIL;96138000;20;U
2015;8;CHINA;96138000;454872;U
2015;8;ESPANA;96138000;1;U
2015;8;JAPON;96138000;292;U
2015;8;U.S.A.;96138000;990;U
2015;8;VARIOS;96138000;1;U
2015;8;CHINA;96132000;1273;U
2015;8;U.S.A.;96132000;3;U
2015;8;CHINA;96131000;6337516;U
2015;8;CHINA;96122000;15122;U
2015;8;CHINA;96121090;6802;U
2015;8;ITALIA;96121090;300;U
2015;8;JAPON;96121090;2;U
2015;8;P. DESCONOCIDO;96121090;4;U
2015;8;U.S.A.;96121090;824;U
2015;8;VARIOS;96121090;24;U
2015;8;ALEMANIA;96121010;106;U
2015;8;AUSTRALIA;96121010;54;U
2015;8;CHINA;96121010;66116,399;U
2015;8;COREA DEL SUR;96121010;1;U
2015;8;ESPANA;96121010;744;U
2015;8;FRANCIA;96121010;362;U
2015;8;JAPON;96121010;230;U
2015;8;MEXICO;96121010;157;U
2015;8;REINO UNIDO;96121010;2;U
2015;8;THAILANDIA;96121010;14069;U
2015;8;U.S.A.;96121010;27329,27;U
2015;8;VARIOS;96121010;15431;U
2015;8;CANADA;96110000;0,9769;KN
2015;8;CHINA;96110000;1341,3452;KN
2015;8;COREA DEL SUR;96110000;354,5692;KN
2015;8;TAIWAN (FORMOSA;96110000;2059,6617;KN
2015;8;U.S.A.;96110000;32,515;KN
2015;8;CHINA;96100090;18583,9079;KN
2015;8;TAIWAN (FORMOSA;96100090;3,5308;KN
2015;8;U.S.A.;96100090;1;KN
2015;8;CHINA;96100010;32261,3587;KN
2015;8;PERU;96100010;10,5154;KN
2015;8;PORTUGAL;96100010;7864,8;KN
